Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder
Boros Cycling Aggro,http://www.mtgtop8.com/event?e=26921&d=410000&f=ST,Chris Boehm,87,88,9.95,23
Boros Cycling Aggro,http://www.mtgtop8.com/event?e=26950&d=410844&f=ST,Oliver Frith,96,99,9.95,27
Boros Cycling Aggro,http://www.mtgtop8.com/event?e=26836&d=408572&f=ST,Claudio Lupi,71,78,9.95,14
Mardu Kight Aggro,http://www.mtgtop8.com/event?e=27047&d=412575&f=ST,Maycon Guimaraes,202,213,9.95,39
Mardu Knight Aggro,http://www.mtgtop8.com/event?e=27116&d=413276&f=ST,Humberto Casagrande,201,212,9.95,39
Mardu Knights Aggro,http://www.mtgtop8.com/event?e=27008&d=411616&f=ST,Jacob Sklar,234,244,9.95,56
Mardu Knight Aggro,http://www.mtgtop8.com/event?e=27367&d=417042&f=ST,Matsunaga Takahiro,244,252,9.95,65
Boros Cycling Aggro,http://www.mtgtop8.com/event?e=26732&d=407235&f=ST,Wendy Piringer,94,95,9.95,7
Dimir Aggro,http://www.mtgtop8.com/event?e=27418&d=417653&f=ST,Rikhter,323,156,34.95,223
Dimir Midrange,http://www.mtgtop8.com/event?e=26837&d=408578&f=ST,Brant Cox,194,193,34.95,130
Sultai Aggro,http://www.mtgtop8.com/event?e=27350&d=416882&f=ST,Christopher Caravello,479,494,59.95,295
Sultai Flash,http://www.mtgtop8.com/event?e=27030&d=411809&f=ST,Brandon Pascal,463,502,34.95,226
Boros Cycling Aggro,http://www.mtgtop8.com/event?e=27055&d=412654&f=ST,kulszewe,84,89,9.95,17
Mardu Aggro,http://www.mtgtop8.com/event?e=26969&d=411151&f=ST,Zac Lee,276,285,9.95,80
Dimir Aggro,http://www.mtgtop8.com/event?e=27431&d=417805&f=ST,Giovanni Agrella,239,161,34.95,130
Boros Cycling Aggro,http://www.mtgtop8.com/event?e=27381&d=417157&f=ST,Murilo Marquez De Oliveira Filho,87,39,9.95,25
Boros Cycling Aggro,http://www.mtgtop8.com/event?e=27329&d=416556&f=ST,Hampuse1,84,89,9.95,17
Dimir Aggro,http://www.mtgtop8.com/event?e=27408&d=417494&f=ST,Victor Beauchamp,157,128,34.95,117
Dimir Flash,http://www.mtgtop8.com/event?e=27246&d=414460&f=ST,Inaba Konann,238,241,34.95,152
Sultai Aggro,http://www.mtgtop8.com/event?e=26777&d=407704&f=ST,Ian Birrell,580,598,59.95,320
Sultai Trial Midrange,http://www.mtgtop8.com/event?e=26969&d=411155&f=ST,Davis Munsat,519,527,34.95,233
Mardu Knights,http://www.mtgtop8.com/event?e=27105&d=413179&f=ST,Raffaele Lo Moro,208,224,9.95,39
6 Mardu Knight,http://www.mtgtop8.com/event?e=27132&d=413422&f=ST,Paulo Chiozzani,192,201,9.95,50
Dimir Midrange,http://www.mtgtop8.com/event?e=27105&d=413181&f=ST,Thiago da Silva,237,232,34.95,152
Sultai Aggro,http://www.mtgtop8.com/event?e=26751&d=407436&f=ST,Hgrose,521,556,34.95,176
Golgari Aggro,http://www.mtgtop8.com/event?e=27137&d=413468&f=ST,Many Toed Cat Productions,407,417,34.95,148
Golgari Aggro,http://www.mtgtop8.com/event?e=26807&d=408129&f=ST,Many Toed Cat Productions,407,418,34.95,148
Mono Blue Aggro,http://www.mtgtop8.com/event?e=26682&d=406584&f=ST,Yuzawa Ayato,150,164,34.95,115
Golgari Citadel,http://www.mtgtop8.com/event?e=27343&d=416797&f=ST,Hosokawa Yuuya,186,208,34.95,62
Sultai Aggro,http://www.mtgtop8.com/event?e=26754&d=407477&f=ST,Many Toed Cat Productions,701,724,59.95,323
Orzhov Aggro,http://www.mtgtop8.com/event?e=27002&d=411536&f=ST,Adam Hernandez,146,150,9.95,74
Orzhov Life,http://www.mtgtop8.com/event?e=26834&d=408559&f=ST,Rizalino Jose Sanchez,20,48,9.95,2
Golgari Aggro,http://www.mtgtop8.com/event?e=26733&d=407255&f=ST,William Lutes,249,276,34.95,105
Selesnya Aggro,http://www.mtgtop8.com/event?e=27367&d=417043&f=ST,Ide Kazushige,144,157,9.95,25
Mono Blue Aggro,http://www.mtgtop8.com/event?e=26899&d=409731&f=ST,Rashid Davis,106,118,34.95,106
Mono Blue Aggro,http://www.mtgtop8.com/event?e=26785&d=407835&f=ST,Mark Brindley,135,145,34.95,126
Azorius Aggro,http://www.mtgtop8.com/event?e=27083&d=412914&f=ST,David Carrera,102,117,9.95,55
Abzan Aggro,http://www.mtgtop8.com/event?e=27039&d=411919&f=ST,Aaron Moller,251,278,9.95,44
Orzhov Aggro,http://www.mtgtop8.com/event?e=26877&d=409530&f=ST,Thomas Little,55,77,9.95,10
Mono Blue Aggro,http://www.mtgtop8.com/event?e=27142&d=413501&f=ST,Yuzawa Ayato,132,150,34.95,113
Abzan DOOM Yorion,http://www.mtgtop8.com/event?e=26915&d=409942&f=ST,Hgrose,254,283,9.95,51
Abzan Life,http://www.mtgtop8.com/event?e=26733&d=407254&f=ST,Joshua Claytor,277,298,34.95,69
Mono Blue Aggro,http://www.mtgtop8.com/event?e=26968&d=411138&f=ST,Onozuka Yuushi,124,136,34.95,112
Selesnya Aggro,http://www.mtgtop8.com/event?e=27308&d=416298&f=ST,Meguro Masato,151,185,9.95,32
Abzan Kethis Aggro,http://www.mtgtop8.com/event?e=26767&d=407623&f=ST,Brandon Bryant,346,378,9.95,95
Orzhov Aggro,http://www.mtgtop8.com/event?e=27435&d=417867&f=ST,Ashlizzlle,200,85,9.95,98
Selesnya Aggro,http://www.mtgtop8.com/event?e=27196&d=413979&f=ST,Machida Akira,232,252,9.95,69
Azorius Aggro,http://www.mtgtop8.com/event?e=27083&d=412911&f=ST,Manuel Lanceta,124,132,9.95,80
Golgari Aggro,http://www.mtgtop8.com/event?e=26772&d=407659&f=ST,Renzo Verkooren,76,84,9.95,28
Azorius Aggro,http://www.mtgtop8.com/event?e=27165&d=413718&f=ST,Takao Akinao,136,158,9.95,95
Selesnya Aggro,http://www.mtgtop8.com/event?e=26685&d=406627&f=ST,Peter Steenbeke,41,52,9.95,5
Grixis Aggro,http://www.mtgtop8.com/event?e=26848&d=409189&f=ST,Florian Klein,290,346,34.95,114
UR Aggro,http://www.mtgtop8.com/event?e=27324&d=416495&f=ST,Ward Beutels,33,70,9.95,5
Sultai Control,http://www.mtgtop8.com/event?e=27413&d=417581&f=ST,Roy Varney,539,579,59.95,337
6 Other,http://www.mtgtop8.com/event?e=26912&d=409891&f=ST,Andrea Cislaghi,120,145,9.95,66
Other,http://www.mtgtop8.com/event?e=26912&d=409899&f=ST,Lamario Harris,150,165,34.95,137
6 Other,http://www.mtgtop8.com/event?e=26912&d=409890&f=ST,Aaron Moller,287,318,9.95,61
6 Other,http://www.mtgtop8.com/event?e=26945&d=410304&f=ST,Martin Stübe,302,292,34.95,136
Sultai Control,http://www.mtgtop8.com/event?e=27382&d=417172&f=ST,Zac Jacques,464,477,59.95,314
Sultai Control,http://www.mtgtop8.com/event?e=27365&d=417023&f=ST,Sean Gallagher,580,622,34.95,234
Sultai Control,http://www.mtgtop8.com/event?e=27340&d=416774&f=ST,Mike Brill,581,623,34.95,234
Sultai Control,http://www.mtgtop8.com/event?e=27365&d=417022&f=ST,Slatorade,603,619,59.95,264
Sultai Control,http://www.mtgtop8.com/event?e=27393&d=417361&f=ST,Jason Williamson,491,536,59.95,316
Sultai Control,http://www.mtgtop8.com/event?e=27365&d=417025&f=ST,Scott Michonski,580,578,34.95,266
Sultai Control,http://www.mtgtop8.com/event?e=27408&d=417490&f=ST,Zach Allen,525,523,59.95,335
Sultai Control,http://www.mtgtop8.com/event?e=27340&d=416775&f=ST,Ed Bracamontes,555,558,34.95,228
Sultai Control,http://www.mtgtop8.com/event?e=27448&d=418021&f=ST,O_danielakos,484,493,59.95,337
Sultai Control,http://www.mtgtop8.com/event?e=27416&d=417633&f=ST,Lamario Harris,563,589,59.95,344
Sultai Control,http://www.mtgtop8.com/event?e=27340&d=416777&f=ST,Alfredo Barragan,610,616,59.95,292
Other,http://www.mtgtop8.com/event?e=27132&d=413430&f=ST,Wander Tiriaco,640,786,34.95,272
6 Sultai Control,http://www.mtgtop8.com/event?e=27390&d=417279&f=ST,Voltaic,478,478,59.95,314
Sultai Control,http://www.mtgtop8.com/event?e=27340&d=416772&f=ST,Eric Froehlich,603,617,59.95,264
Sultai Control,http://www.mtgtop8.com/event?e=27340&d=416773&f=ST,Max Sorgenfrey,620,648,34.95,259
Temur Control,http://www.mtgtop8.com/event?e=27445&d=417986&f=ST,Alan Schuer,45,119,9.95,14
Sultai Control,http://www.mtgtop8.com/event?e=27390&d=417317&f=ST,Jamal Clinton,449,473,59.95,308
Sultai Control,http://www.mtgtop8.com/event?e=27348&d=416856&f=ST,Zach Dubin,622,648,59.95,303
6 Temur Control,http://www.mtgtop8.com/event?e=27390&d=417272&f=ST,Jan Giersdorf,426,401,34.95,297
Sultai Control,http://www.mtgtop8.com/event?e=27348&d=416853&f=ST,Gaël Lafenêtre,605,621,59.95,319
Sultai Control,http://www.mtgtop8.com/event?e=27348&d=416854&f=ST,Zachary Okorn,588,617,59.95,320
Sultai Control,http://www.mtgtop8.com/event?e=27348&d=416858&f=ST,Alec Levy,550,556,34.95,228
Temur Control,http://www.mtgtop8.com/event?e=27308&d=416297&f=ST,Yuzawa Ayato,620,635,59.95,361
Temur Control,http://www.mtgtop8.com/event?e=27193&d=413952&f=ST,Ignacio Villasuso,620,637,59.95,361
Temur Control,http://www.mtgtop8.com/event?e=27172&d=413792&f=ST,Sancho,620,638,59.95,361
Temur Control,http://www.mtgtop8.com/event?e=27231&d=414301&f=ST,PykaPower,620,639,59.95,361
Temur Control,http://www.mtgtop8.com/event?e=27027&d=411777&f=ST,Richard Zhang,668,662,59.95,415
Temur Control,http://www.mtgtop8.com/event?e=27003&d=411544&f=ST,Erin Diaz,552,563,59.95,274
Temur Reclamation,http://www.mtgtop8.com/event?e=26750&d=407426&f=ST,Austin Yost,533,537,34.95,328
Temur Reclamation,http://www.mtgtop8.com/event?e=26749&d=407422&f=ST,Kazuki Kawata,528,540,59.95,289
Temur Control,http://www.mtgtop8.com/event?e=26763&d=407570&f=ST,Sam Jakimovski,622,631,59.95,353
Temur Control,http://www.mtgtop8.com/event?e=26787&d=407854&f=ST,Santos Nic,699,691,59.95,369
Temur Control,http://www.mtgtop8.com/event?e=27114&d=413246&f=ST,Alejandro Medina Sandín,601,593,59.95,408
Temur Control,http://www.mtgtop8.com/event?e=26781&d=407773&f=ST,Maher Samuel,630,624,59.95,354
Temur Control,http://www.mtgtop8.com/event?e=26912&d=409901&f=ST,Vlad Atheris,541,595,34.95,259
Temur Reclamation,http://www.mtgtop8.com/event?e=26749&d=407424&f=ST,Ryuji,497,501,34.95,295
Temur Reclamation,http://www.mtgtop8.com/event?e=26731&d=407228&f=ST,Lydia Aldrich,560,575,59.95,387
Omnath Ramp,http://www.mtgtop8.com/event?e=27434&d=417855&f=ST,Noam Zimet,602,602,59.95,394
Omnath Ramp,http://www.mtgtop8.com/event?e=27429&d=417786&f=ST,Riley Hicks,470,488,59.95,263
Omnath Ramp,http://www.mtgtop8.com/event?e=27413&d=417582&f=ST,Outback _,621,655,59.95,367
6 Temur Reclamation,http://www.mtgtop8.com/event?e=26728&d=407094&f=ST,Toni Ramis Pascual,566,569,59.95,337
Temur Reclamation,http://www.mtgtop8.com/event?e=26728&d=407088&f=ST,Adrian Casabo,567,574,59.95,406
Omnath Ramp,http://www.mtgtop8.com/event?e=27430&d=417793&f=ST,Hironori Tanaka,510,527,59.95,306
Omnath Ramp,http://www.mtgtop8.com/event?e=27430&d=417792&f=ST,Ryosuke Nishiura,566,594,59.95,328
Temur Reclamation,http://www.mtgtop8.com/event?e=26728&d=407089&f=ST,Nicolas King,576,577,59.95,404
Omnath Ramp,http://www.mtgtop8.com/event?e=27430&d=417791&f=ST,Zachary Okorn,501,530,59.95,298
Omnath Ramp,http://www.mtgtop8.com/event?e=27433&d=417850&f=ST,Martin Stübe,478,501,59.95,289
Omnath Ramp,http://www.mtgtop8.com/event?e=27434&d=417854&f=ST,Piroki,573,632,59.95,319
Omnath Ramp,http://www.mtgtop8.com/event?e=27434&d=417852&f=ST,Julian Felix Flury,686,780,59.95,352
Omnath Ramp,http://www.mtgtop8.com/event?e=27433&d=417848&f=ST,Tangrams,543,557,59.95,324
Omnath Ramp,http://www.mtgtop8.com/event?e=27435&d=417873&f=ST,Oliver Tiu,426,451,59.95,243
Omnath Ramp,http://www.mtgtop8.com/event?e=27433&d=417851&f=ST,Alex Friedrichsen,495,515,59.95,304
Omnath Ramp,http://www.mtgtop8.com/event?e=27435&d=417871&f=ST,Allison Warfield,660,631,59.95,327
Omnath Ramp,http://www.mtgtop8.com/event?e=27435&d=417869&f=ST,Michael Sinclair Ii,444,507,59.95,249
Omnath Ramp,http://www.mtgtop8.com/event?e=27435&d=417870&f=ST,Jana Amari,487,511,59.95,278
Omnath Ramp,http://www.mtgtop8.com/event?e=27412&d=417575&f=ST,Adam Hernandez,585,584,59.95,363
Omnath Ramp,http://www.mtgtop8.com/event?e=27412&d=417574&f=ST,Tomohiro Tsuda,525,539,59.95,309
Omnath Ramp,http://www.mtgtop8.com/event?e=27412&d=417577&f=ST,Shota Yokoyama,588,651,59.95,330
UW Control,http://www.mtgtop8.com/event?e=27222&d=414177&f=ST,Tristan Cohen-rider,187,221,9.95,80
Omnath Ramp,http://www.mtgtop8.com/event?e=27412&d=417573&f=ST,Zachary Okorn,730,730,59.95,374
UW Control,http://www.mtgtop8.com/event?e=26968&d=411142&f=ST,Torii Yuuto,112,139,9.95,14
UW Control,http://www.mtgtop8.com/event?e=27014&d=411683&f=ST,Lukas Dusek,276,338,34.95,107
Omnath Ramp,http://www.mtgtop8.com/event?e=27414&d=417596&f=ST,Adam Hernandez,570,568,59.95,338
UW Control,http://www.mtgtop8.com/event?e=27134&d=413434&f=ST,Tristan Cohen-rider,183,218,9.95,79
UW Control,http://www.mtgtop8.com/event?e=26865&d=409394&f=ST,Andrea Cislaghi,149,178,9.95,35
UW Control,http://www.mtgtop8.com/event?e=26949&d=410341&f=ST,Joshua Lea,149,178,9.95,35
UW Control,http://www.mtgtop8.com/event?e=27045&d=412531&f=ST,Tulio Jaudy,195,213,34.95,121
UW Control,http://www.mtgtop8.com/event?e=26900&d=409750&f=ST,Lukas Honnay,198,234,9.95,83
UW Control,http://www.mtgtop8.com/event?e=27045&d=412541&f=ST,Walter Coquemala Filho,325,349,34.95,183
UW Control,http://www.mtgtop8.com/event?e=27082&d=412905&f=ST,Matsui Toshinori,222,256,9.95,94
UW Control,http://www.mtgtop8.com/event?e=26822&d=408412&f=ST,Marlon Cisneros,247,272,34.95,101
UW Control,http://www.mtgtop8.com/event?e=26945&d=410305&f=ST,Lukas Dusek,368,396,9.95,98
UW Control,http://www.mtgtop8.com/event?e=27435&d=417868&f=ST,Seth Manfield,175,145,9.95,85
UW Control,http://www.mtgtop8.com/event?e=26782&d=407788&f=ST,Leon Milton,322,359,34.95,115
UW Control,http://www.mtgtop8.com/event?e=26969&d=411145&f=ST,Joe Lockhart,329,354,34.95,185
UW Control,http://www.mtgtop8.com/event?e=26767&d=407626&f=ST,Adam Wallace,233,250,34.95,109
UW Control,http://www.mtgtop8.com/event?e=26731&d=407226&f=ST,Richard Neal,263,291,34.95,221
UW Control,http://www.mtgtop8.com/event?e=27190&d=413915&f=ST,Joao Victor Pontes,197,208,34.95,117
UW Control,http://www.mtgtop8.com/event?e=26730&d=407166&f=ST,Roman Fusco,339,358,34.95,309
Orzhov DOOM Yorion,http://www.mtgtop8.com/event?e=27238&d=414364&f=ST,Alvaro Garcia Velez,172,187,9.95,85
UW Control,http://www.mtgtop8.com/event?e=26762&d=407556&f=ST,Hosokawa Yuuya,263,292,34.95,221
Orzhov DOOM,http://www.mtgtop8.com/event?e=27157&d=413657&f=ST,Alvaro Garcia Velez,172,186,9.95,85
Orzhov DOOM,http://www.mtgtop8.com/event?e=27041&d=411953&f=ST,Josh Yukawa,268,294,9.95,62
Orzhov DOOM,http://www.mtgtop8.com/event?e=27157&d=413658&f=ST,Hugo Carneiro,126,143,9.95,52
Orzhov DOOM,http://www.mtgtop8.com/event?e=26798&d=407963&f=ST,Stefan Günther,256,280,9.95,52
Orzhov Yorion DOOM,http://www.mtgtop8.com/event?e=26777&d=407703&f=ST,Montserrat Garcia,161,210,9.95,49
Orzhov Yorion DOOM,http://www.mtgtop8.com/event?e=26778&d=407741&f=ST,Rashid Davis,179,196,9.95,67
Orzhov Control,http://www.mtgtop8.com/event?e=27006&d=411581&f=ST,Jonathan Deleon,132,149,9.95,50
Orzhov Yorion DOOM,http://www.mtgtop8.com/event?e=26806&d=408117&f=ST,Mark Johnson,166,183,9.95,75
Orzhov DOOM,http://www.mtgtop8.com/event?e=27034&d=411884&f=ST,Fernando Vieira,172,197,9.95,83
Orzhov DOOM,http://www.mtgtop8.com/event?e=26839&d=408997&f=ST,David Besso,172,192,9.95,88
Bant Control,http://www.mtgtop8.com/event?e=26771&d=407646&f=ST,Marley Lawrence,513,604,34.95,296
Orzhov Yorion,http://www.mtgtop8.com/event?e=27034&d=411881&f=ST,Alvaro Garcia Velez,161,176,9.95,73
Bant Control,http://www.mtgtop8.com/event?e=26723&d=407011&f=ST,Colin Byrne,696,712,59.95,430
Orzhov DOOM,http://www.mtgtop8.com/event?e=27034&d=411879&f=ST,Jonathan Deleon,131,146,9.95,51
Orzhov DOOM,http://www.mtgtop8.com/event?e=26754&d=407464&f=ST,Thug,167,186,9.95,74
6 Orzhov DOOM,http://www.mtgtop8.com/event?e=27042&d=412056&f=ST,Josh Yukawa,258,288,9.95,64
Bant Control,http://www.mtgtop8.com/event?e=26743&d=407348&f=ST,Renzo Arana,656,653,59.95,411
Bant Control,http://www.mtgtop8.com/event?e=26742&d=407338&f=ST,dedallus,708,718,59.95,454
Bant Control,http://www.mtgtop8.com/event?e=26730&d=407162&f=ST,Alfredo Barragan,540,595,34.95,333
Orzhov Yorion DOOM,http://www.mtgtop8.com/event?e=26754&d=407466&f=ST,Montserrat Garcia,169,188,9.95,71
Bant Ramp,http://www.mtgtop8.com/event?e=26906&d=409814&f=ST,Mikel Barcelos,634,664,59.95,365
Bant Ramp,http://www.mtgtop8.com/event?e=26906&d=409816&f=ST,Jae Ho Kwak,558,600,34.95,340
Bant Control,http://www.mtgtop8.com/event?e=26655&d=406110&f=ST,Deshaun Baylock,697,699,59.95,443
Bant Control,http://www.mtgtop8.com/event?e=26686&d=406633&f=ST,Alessandro Ruggiero,739,788,59.95,417
Bant Control,http://www.mtgtop8.com/event?e=26709&d=406897&f=ST,Alessandro Ruggiero,739,800,59.95,417
Bant Control,http://www.mtgtop8.com/event?e=26690&d=406664&f=ST,Hironori Tanaka,635,625,59.95,399
Jund,http://www.mtgtop8.com/event?e=26949&d=410343&f=ST,Jason Moon,247,267,9.95,68
Jund,http://www.mtgtop8.com/event?e=27324&d=416497&f=ST,Renzo Verkooren,80,112,9.95,12
Bant Control,http://www.mtgtop8.com/event?e=26664&d=406434&f=ST,kvza,654,660,59.95,422
Jund,http://www.mtgtop8.com/event?e=26807&d=408128&f=ST,Jason Moon,252,269,9.95,68
Jund Sacrifice,http://www.mtgtop8.com/event?e=26744&d=407359&f=ST,Joseph Sanchez,250,278,9.95,66
Jund Sacrifice,http://www.mtgtop8.com/event?e=26728&d=407087&f=ST,Sancho,250,279,9.95,66
Jund Sacrifice,http://www.mtgtop8.com/event?e=26906&d=409819&f=ST,Ryan Lello,245,278,9.95,54
Jund Sacrifice,http://www.mtgtop8.com/event?e=26714&d=406953&f=ST,Bryan Gutierrez,265,293,9.95,71
Jund Sacrifice,http://www.mtgtop8.com/event?e=26695&d=406728&f=ST,Michael Bonde,245,281,9.95,55
Izzet Control,http://www.mtgtop8.com/event?e=27240&d=414387&f=ST,Robbe Schildermans,29,49,9.95,12
Jund Sacrifice,http://www.mtgtop8.com/event?e=26762&d=407557&f=ST,Takahashi Ippei,257,285,9.95,59
UB Control,http://www.mtgtop8.com/event?e=27324&d=416494&f=ST,Sander De Quick,76,113,9.95,6
Jund Sacrifice,http://www.mtgtop8.com/event?e=26742&d=407341&f=ST,EthanGriffith,250,283,9.95,66
4cc,http://www.mtgtop8.com/event?e=26699&d=406787&f=ST,Allan Araujo Gontijo,302,334,34.95,141
UB Control,http://www.mtgtop8.com/event?e=27430&d=417795&f=ST,Rashid Davis,225,224,34.95,123
Izzet Control,http://www.mtgtop8.com/event?e=26877&d=409531&f=ST,Quinten Cauwelier,41,67,9.95,14
UR Control,http://www.mtgtop8.com/event?e=27085&d=412942&f=ST,Ward Beutels,33,59,9.95,5
UB Control,http://www.mtgtop8.com/event?e=26685&d=406615&f=ST,Peter Jönsson,73,111,9.95,5
Izzet Control,http://www.mtgtop8.com/event?e=26877&d=409533&f=ST,Teddie Andersson,67,107,9.95,14
UB Control,http://www.mtgtop8.com/event?e=27038&d=411909&f=ST,Lautaro Valenzuela,192,216,9.95,80
4c Control,http://www.mtgtop8.com/event?e=26760&d=407537&f=ST,Harodt Loveday,634,624,34.95,326
Izzet Control,http://www.mtgtop8.com/event?e=27445&d=417984&f=ST,Teddie Andersson,71,121,9.95,19
UB Control,http://www.mtgtop8.com/event?e=26685&d=406625&f=ST,Teddie Andersson,74,112,9.95,5
UB Control,http://www.mtgtop8.com/event?e=26772&d=407654&f=ST,Sander De Quick,74,113,9.95,5
4cc,http://www.mtgtop8.com/event?e=26742&d=407337&f=ST,Phil_Ivey,552,545,59.95,390
UB Control,http://www.mtgtop8.com/event?e=26772&d=407653&f=ST,Peter Jönsson,73,111,9.95,5
Esper DOOM Uro,http://www.mtgtop8.com/event?e=27343&d=416798&f=ST,Yokokawa Yuuta,637,664,34.95,297
4cc,http://www.mtgtop8.com/event?e=27408&d=417480&f=ST,Brad Nelson,488,463,59.95,322
Esper Yorion,http://www.mtgtop8.com/event?e=27379&d=417146&f=ST,DontKnoxTheHustle,230,258,9.95,66
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27093&d=413013&f=ST,Julio Sosa,493,496,34.95,267
4c Yorion,http://www.mtgtop8.com/event?e=27448&d=418015&f=ST,Phill_Hellmuth,488,463,59.95,325
Esper Control,http://www.mtgtop8.com/event?e=27343&d=416796&f=ST,Itou Motoaki,172,195,9.95,79
Esper DOOM Yorion,http://www.mtgtop8.com/event?e=27067&d=412713&f=ST,Stefan Günther,232,262,9.95,43
6 Simic Control,http://www.mtgtop8.com/event?e=27390&d=417275&f=ST,Sam Snyder,808,674,59.95,425
6 Esper DOOM Yorion,http://www.mtgtop8.com/event?e=27045&d=412515&f=ST,Davide Conterno,225,255,9.95,38
Simic Control,http://www.mtgtop8.com/event?e=26947&d=410327&f=ST,Takeno Ryou,587,663,59.95,289
Simic Control,http://www.mtgtop8.com/event?e=26848&d=409190&f=ST,Ian Birrell,647,741,34.95,312
Rakdos Control,http://www.mtgtop8.com/event?e=27240&d=414386&f=ST,Jelle Lauwers,43,52,9.95,4
Esper Control,http://www.mtgtop8.com/event?e=27034&d=411871&f=ST,Stefan Günther,252,283,9.95,54
Rakdos Control,http://www.mtgtop8.com/event?e=27085&d=412943&f=ST,Jelle Lauwers,54,61,9.95,12
Jeskai Control,http://www.mtgtop8.com/event?e=26883&d=409589&f=ST,Lukas Dusek,354,386,9.95,97
Jeskai Control,http://www.mtgtop8.com/event?e=26808&d=408140&f=ST,Thiago Almeida,379,487,34.95,122
Bant Gyruda,http://www.mtgtop8.com/event?e=26837&d=408579&f=ST,Eric Richards,277,295,9.95,40
Mono Black Control,http://www.mtgtop8.com/event?e=27006&d=411582&f=ST,Vitor Costa,212,301,34.95,146
Mono Black Control,http://www.mtgtop8.com/event?e=26947&d=410326&f=ST,Nagata Akihiko,144,216,9.95,74
Gyruda,http://www.mtgtop8.com/event?e=27258&d=414585&f=ST,Synergizer,460,473,34.95,106
Grixis Control,http://www.mtgtop8.com/event?e=26685&d=406626&f=ST,Robbe Schildermans,25,45,9.95,12
